essay_id,prompt_name,predicted,holistic_score,prompt_id,src
62225f9,Driverless cars,True,4,3,kaggle-only
c7238b0,Driverless cars,True,2,3,kaggle-only
0f1ab9c,Driverless cars,True,4,3,kaggle-only
687f32e,Driverless cars,True,3,3,kaggle-only
3755a66,Driverless cars,True,4,3,kaggle-only
518142b,Driverless cars,True,3,3,kaggle-only
d31dc56,Driverless cars,True,4,3,kaggle-only
7bede28,Driverless cars,True,5,3,kaggle-only
b82bf26,Driverless cars,True,3,3,kaggle-only
4a9a74b,Driverless cars,True,4,3,kaggle-only
2dd5ab9,Driverless cars,True,3,3,kaggle-only
f477e87,Driverless cars,True,4,3,kaggle-only
63668d4,Driverless cars,True,4,3,kaggle-only
e97e384,Driverless cars,True,3,3,kaggle-only
fe0917e,Driverless cars,True,4,3,kaggle-only
e56adc7,Driverless cars,True,4,3,kaggle-only
3833fd2,Driverless cars,True,3,3,kaggle-only
2b4375b,Driverless cars,True,4,3,kaggle-only
ba1f7ed,Driverless cars,True,3,3,kaggle-only
5a4cb1b,Driverless cars,True,4,3,kaggle-only
f609fe8,Driverless cars,True,3,3,kaggle-only
37931dc,Driverless cars,True,3,3,kaggle-only
ea897d8,Driverless cars,True,4,3,kaggle-only
a9196cd,Driverless cars,True,4,3,kaggle-only
31e190f,Driverless cars,True,3,3,kaggle-only
053f99e,Driverless cars,True,1,3,kaggle-only
2a97d85,Driverless cars,True,3,3,kaggle-only
b0da884,Driverless cars,True,5,3,kaggle-only
f94730e,Driverless cars,True,2,3,kaggle-only
728699e,Driverless cars,True,3,3,kaggle-only
0ad4de2,Driverless cars,True,3,3,kaggle-only
94a91d5,Driverless cars,True,5,3,kaggle-only
3d33aaa,Driverless cars,True,4,3,kaggle-only
bca103a,Driverless cars,True,3,3,kaggle-only
14bc18a,Driverless cars,True,4,3,kaggle-only
ce6c762,Driverless cars,True,4,3,kaggle-only
3ca552e,Driverless cars,True,3,3,kaggle-only
9d6f98e,Driverless cars,True,3,3,kaggle-only
b36d202,Driverless cars,True,4,3,kaggle-only
603dc9d,Driverless cars,True,2,3,kaggle-only
5135522,Driverless cars,True,2,3,kaggle-only
f3b3d3b,Driverless cars,True,4,3,kaggle-only
b83cb77,Driverless cars,True,2,3,kaggle-only
9652adf,Driverless cars,True,5,3,kaggle-only
4469515,Driverless cars,True,3,3,kaggle-only
ea7d77b,Driverless cars,True,3,3,kaggle-only
f911b99,Driverless cars,True,5,3,kaggle-only
ab31ce4,Driverless cars,True,4,3,kaggle-only
c161ff3,Driverless cars,True,3,3,kaggle-only
4fe1805,Driverless cars,True,3,3,kaggle-only
20f1ea0,Driverless cars,True,2,3,kaggle-only
f132fc4,Driverless cars,True,3,3,kaggle-only
62665d9,Driverless cars,True,3,3,kaggle-only
178f445,Driverless cars,True,5,3,kaggle-only
1ab9b01,Driverless cars,True,2,3,kaggle-only
933c51d,Driverless cars,True,2,3,kaggle-only
a9394d5,Driverless cars,True,3,3,kaggle-only
4f28605,Driverless cars,True,4,3,kaggle-only
6b750b2,Driverless cars,True,2,3,kaggle-only
6203d5a,Driverless cars,True,3,3,kaggle-only
580a307,Driverless cars,True,3,3,kaggle-only
9483182,Driverless cars,True,3,3,kaggle-only
ea134d7,Driverless cars,True,4,3,kaggle-only
a82d3dc,Driverless cars,True,2,3,kaggle-only
1f0cbec,Driverless cars,True,5,3,kaggle-only
b308cb8,Driverless cars,True,4,3,kaggle-only
ade79ec,Driverless cars,True,2,3,kaggle-only
59ba1a1,Driverless cars,True,4,3,kaggle-only
8fcaf46,Driverless cars,True,4,3,kaggle-only
018ff85,Driverless cars,True,4,3,kaggle-only
11c28e1,Driverless cars,True,3,3,kaggle-only
b87b1d8,Driverless cars,True,4,3,kaggle-only
79a4025,Driverless cars,True,3,3,kaggle-only
f970683,Driverless cars,True,4,3,kaggle-only
c9d4074,Driverless cars,True,4,3,kaggle-only
1e6a5d8,Driverless cars,True,3,3,kaggle-only
6bb33f3,Driverless cars,True,4,3,kaggle-only
28de37d,Driverless cars,True,3,3,kaggle-only
0687af4,Driverless cars,True,5,3,kaggle-only
07c7556,Driverless cars,True,4,3,kaggle-only
e45e3ee,Driverless cars,True,4,3,kaggle-only
b52cc68,Driverless cars,True,4,3,kaggle-only
9e4fee7,Driverless cars,True,3,3,kaggle-only
541fe37,Driverless cars,True,3,3,kaggle-only
fe6ef52,Driverless cars,True,4,3,kaggle-only
6418384,Driverless cars,True,4,3,kaggle-only
d358b72,Driverless cars,True,4,3,kaggle-only
bb33eb0,Driverless cars,True,3,3,kaggle-only
58f5eb3,Driverless cars,True,4,3,kaggle-only
a9e2391,Driverless cars,True,4,3,kaggle-only
2ca537b,Driverless cars,True,3,3,kaggle-only
52ec23c,Driverless cars,True,3,3,kaggle-only
822db5c,Driverless cars,True,3,3,kaggle-only
e2a98c7,Driverless cars,True,3,3,kaggle-only
7b7b596,Driverless cars,True,2,3,kaggle-only
190a8d4,Driverless cars,True,3,3,kaggle-only
5e39a22,Driverless cars,True,4,3,kaggle-only
4a4b42e,Driverless cars,True,3,3,kaggle-only
5fe80c4,Driverless cars,True,3,3,kaggle-only
9b0dbc0,Driverless cars,True,4,3,kaggle-only
cd99d58,Driverless cars,True,3,3,kaggle-only
55e620e,Driverless cars,True,4,3,kaggle-only
6d6f110,Driverless cars,True,4,3,kaggle-only
5b33e2a,Driverless cars,True,4,3,kaggle-only
47c2307,Driverless cars,True,2,3,kaggle-only
102a358,Driverless cars,True,3,3,kaggle-only
d636677,Driverless cars,True,3,3,kaggle-only
dafc727,Driverless cars,True,4,3,kaggle-only
ee674d3,Driverless cars,True,4,3,kaggle-only
f7d2207,Driverless cars,True,5,3,kaggle-only
acc3c33,Driverless cars,True,3,3,kaggle-only
1623c9f,Driverless cars,True,4,3,kaggle-only
781b2d3,Driverless cars,True,3,3,kaggle-only
16502ea,Driverless cars,True,2,3,kaggle-only
aa8946d,Driverless cars,True,3,3,kaggle-only
33fd8e1,Driverless cars,True,3,3,kaggle-only
8486e0e,Driverless cars,True,4,3,kaggle-only
72bb125,Driverless cars,True,5,3,kaggle-only
3fccfd5,Driverless cars,True,4,3,kaggle-only
838936a,Driverless cars,True,4,3,kaggle-only
7459fff,Driverless cars,True,2,3,kaggle-only
0a54018,Driverless cars,True,4,3,kaggle-only
f69ae83,Driverless cars,True,3,3,kaggle-only
4104399,Driverless cars,True,3,3,kaggle-only
eb0ff13,Driverless cars,True,2,3,kaggle-only
59c1a55,Driverless cars,True,5,3,kaggle-only
8a3f874,Driverless cars,True,4,3,kaggle-only
0fcc1b3,Driverless cars,True,4,3,kaggle-only
0499982,Driverless cars,True,3,3,kaggle-only
0759934,Driverless cars,True,2,3,kaggle-only
4cbcf7f,Driverless cars,True,3,3,kaggle-only
0a0f7cc,Driverless cars,True,3,3,kaggle-only
5fb1682,Driverless cars,True,3,3,kaggle-only
8185666,Driverless cars,True,3,3,kaggle-only
823ca1e,Driverless cars,True,3,3,kaggle-only
feec511,Driverless cars,True,3,3,kaggle-only
e98f570,Driverless cars,True,3,3,kaggle-only
618a932,Driverless cars,True,2,3,kaggle-only
608a467,Driverless cars,True,2,3,kaggle-only
7a6c02a,Driverless cars,True,3,3,kaggle-only
5144819,Driverless cars,True,2,3,kaggle-only
310dca5,Driverless cars,True,2,3,kaggle-only
64e9501,Driverless cars,True,3,3,kaggle-only
2548fcc,Driverless cars,True,4,3,kaggle-only
e43638a,Driverless cars,True,2,3,kaggle-only
9641438,Driverless cars,True,3,3,kaggle-only
811c907,Driverless cars,True,4,3,kaggle-only
ce356c9,Driverless cars,True,3,3,kaggle-only
2557bb7,Driverless cars,True,4,3,kaggle-only
ae7dc92,Driverless cars,True,5,3,kaggle-only
c860efb,Driverless cars,True,3,3,kaggle-only
fafaa91,Driverless cars,True,3,3,kaggle-only
c1eb255,Driverless cars,True,3,3,kaggle-only
9350c11,Driverless cars,True,4,3,kaggle-only
e22abc7,Driverless cars,True,4,3,kaggle-only
94a8456,Driverless cars,True,4,3,kaggle-only
1b3c850,Driverless cars,True,3,3,kaggle-only
4896b87,Driverless cars,True,2,3,kaggle-only
f6ff58e,Driverless cars,True,4,3,kaggle-only
a426ae4,Driverless cars,True,4,3,kaggle-only
e0e7925,Driverless cars,True,4,3,kaggle-only
5a5d37e,Driverless cars,True,4,3,kaggle-only
c1e7446,Driverless cars,True,4,3,kaggle-only
509d767,Driverless cars,True,4,3,kaggle-only
acf3b94,Driverless cars,True,4,3,kaggle-only
9ac9cfc,Driverless cars,True,3,3,kaggle-only
317173f,Driverless cars,True,4,3,kaggle-only
0ba0a50,Driverless cars,True,4,3,kaggle-only
eaf009e,Driverless cars,True,4,3,kaggle-only
50c1d54,Driverless cars,True,4,3,kaggle-only
35e09c5,Driverless cars,True,3,3,kaggle-only
fb97d68,Driverless cars,True,5,3,kaggle-only
d1525ce,Driverless cars,True,3,3,kaggle-only
c044d1a,Driverless cars,True,5,3,kaggle-only
3910d38,Driverless cars,True,2,3,kaggle-only
fc7760b,Driverless cars,True,4,3,kaggle-only
f83a610,Driverless cars,True,4,3,kaggle-only
470a853,Driverless cars,True,4,3,kaggle-only
2c5e0fd,Driverless cars,True,4,3,kaggle-only
fc30cc5,Driverless cars,True,3,3,kaggle-only
0c9c20d,Driverless cars,True,2,3,kaggle-only
d726fca,Driverless cars,True,4,3,kaggle-only
7ad05e0,Driverless cars,True,2,3,kaggle-only
1575077,Driverless cars,True,4,3,kaggle-only
758520e,Driverless cars,True,4,3,kaggle-only
52eba6d,Driverless cars,True,4,3,kaggle-only
2b7513d,Driverless cars,True,4,3,kaggle-only
912e059,Driverless cars,True,2,3,kaggle-only
625e070,Driverless cars,True,3,3,kaggle-only
dae3018,Driverless cars,True,4,3,kaggle-only
346a63c,Driverless cars,True,4,3,kaggle-only
131b07d,Driverless cars,True,4,3,kaggle-only
a779bc6,Driverless cars,True,4,3,kaggle-only
3ac8dc9,Driverless cars,True,2,3,kaggle-only
11bc37a,Driverless cars,True,2,3,kaggle-only
5b1dea8,Driverless cars,True,3,3,kaggle-only
33c34e1,Driverless cars,True,3,3,kaggle-only
2d3ac02,Driverless cars,True,4,3,kaggle-only
d8cf53c,Driverless cars,True,2,3,kaggle-only
5688842,Driverless cars,True,4,3,kaggle-only
2a911f5,Driverless cars,True,2,3,kaggle-only
06766be,Driverless cars,True,3,3,kaggle-only
1e26ea8,Driverless cars,True,4,3,kaggle-only
08dab5c,Driverless cars,True,3,3,kaggle-only
b8a4245,Driverless cars,True,3,3,kaggle-only
26c4ea1,Driverless cars,True,3,3,kaggle-only
42e3e86,Driverless cars,True,2,3,kaggle-only
f230850,Driverless cars,True,3,3,kaggle-only
7b6980b,Driverless cars,True,2,3,kaggle-only
477bbba,Driverless cars,True,4,3,kaggle-only
7363097,Driverless cars,True,4,3,kaggle-only
888c2f1,Driverless cars,True,4,3,kaggle-only
c2fd586,Driverless cars,True,4,3,kaggle-only
d2196a3,Driverless cars,True,3,3,kaggle-only
9b7a85c,Driverless cars,True,3,3,kaggle-only
9366611,Driverless cars,True,4,3,kaggle-only
5f4a09b,Driverless cars,True,4,3,kaggle-only
2fbed21,Driverless cars,True,4,3,kaggle-only
859107e,Driverless cars,True,3,3,kaggle-only
475637e,Driverless cars,True,5,3,kaggle-only
778b1c3,Driverless cars,True,4,3,kaggle-only
82d48f6,Driverless cars,True,4,3,kaggle-only
480146f,Driverless cars,True,4,3,kaggle-only
d5d0945,Driverless cars,True,2,3,kaggle-only
ecd9d0f,Driverless cars,True,2,3,kaggle-only
b82b067,Driverless cars,True,4,3,kaggle-only
dbcdee0,Driverless cars,True,4,3,kaggle-only
aca775b,Driverless cars,True,5,3,kaggle-only
1b58c10,Driverless cars,True,4,3,kaggle-only
aa04729,Driverless cars,True,2,3,kaggle-only
a8eb961,Driverless cars,True,3,3,kaggle-only
59ebcf6,Driverless cars,True,4,3,kaggle-only
47a5dff,Driverless cars,True,4,3,kaggle-only
26a2e7d,Driverless cars,True,4,3,kaggle-only
592c884,Driverless cars,True,2,3,kaggle-only
173dc95,Driverless cars,True,4,3,kaggle-only
5e5287c,Driverless cars,True,3,3,kaggle-only
1828de3,Driverless cars,True,2,3,kaggle-only
b15efce,Driverless cars,True,3,3,kaggle-only
c03c5de,Driverless cars,True,4,3,kaggle-only
9ecd3e3,Driverless cars,True,4,3,kaggle-only
0b1ab1d,Driverless cars,True,2,3,kaggle-only
88eed90,Driverless cars,True,3,3,kaggle-only
0155be4,Driverless cars,True,3,3,kaggle-only
c70b97c,Driverless cars,True,3,3,kaggle-only
7690141,Driverless cars,True,2,3,kaggle-only
9e8ccf4,Driverless cars,True,4,3,kaggle-only
b1c3c6d,Driverless cars,True,2,3,kaggle-only
14c37b2,Driverless cars,True,4,3,kaggle-only
70b24ac,Driverless cars,True,2,3,kaggle-only
dbe4ae8,Driverless cars,True,2,3,kaggle-only
ecc8d90,Driverless cars,True,3,3,kaggle-only
eb73df2,Driverless cars,True,3,3,kaggle-only
1576626,Driverless cars,True,4,3,kaggle-only
aee28d3,Driverless cars,True,4,3,kaggle-only
9fbda7e,Driverless cars,True,3,3,kaggle-only
cc41976,Driverless cars,True,4,3,kaggle-only
1bd9d8e,Driverless cars,True,3,3,kaggle-only
4fe4421,Driverless cars,True,3,3,kaggle-only
e5c857d,Driverless cars,True,3,3,kaggle-only
1a10d27,Driverless cars,True,3,3,kaggle-only
bf39c86,Driverless cars,True,2,3,kaggle-only
83b5ab4,Driverless cars,True,2,3,kaggle-only
257a6a6,Driverless cars,True,4,3,kaggle-only
bd0fd0d,Driverless cars,True,4,3,kaggle-only
64df225,Driverless cars,True,3,3,kaggle-only
cf3e46a,Driverless cars,True,3,3,kaggle-only
c579dd1,Driverless cars,True,4,3,kaggle-only
e6b50a4,Driverless cars,True,1,3,kaggle-only
36340af,Driverless cars,True,4,3,kaggle-only
bc84140,Driverless cars,True,3,3,kaggle-only
13fb244,Driverless cars,True,2,3,kaggle-only
7ab5932,Driverless cars,True,3,3,kaggle-only
0540b80,Driverless cars,True,4,3,kaggle-only
9ae8066,Driverless cars,True,4,3,kaggle-only
dff1a03,Driverless cars,True,5,3,kaggle-only
4780b02,Driverless cars,True,4,3,kaggle-only
9637baf,Driverless cars,True,4,3,kaggle-only
e123359,Exploring Venus,True,3,4,kaggle-only
e84514e,Exploring Venus,True,3,4,kaggle-only
9143473,Exploring Venus,True,2,4,kaggle-only
c0efe51,Exploring Venus,True,3,4,kaggle-only
be32742,Exploring Venus,True,3,4,kaggle-only
e5e6810,Exploring Venus,True,3,4,kaggle-only
58212c0,Exploring Venus,True,2,4,kaggle-only
29aa983,Exploring Venus,True,2,4,kaggle-only
74318fd,Exploring Venus,True,2,4,kaggle-only
59fd54d,Exploring Venus,True,1,4,kaggle-only
c3da063,Exploring Venus,True,3,4,kaggle-only
fb0e011,Exploring Venus,True,3,4,kaggle-only
15de5b1,Exploring Venus,True,2,4,kaggle-only
5de1aa5,Exploring Venus,True,2,4,kaggle-only
9447934,Exploring Venus,True,1,4,kaggle-only
4af15c8,Exploring Venus,True,3,4,kaggle-only
02a059f,Exploring Venus,True,4,4,kaggle-only
5efaf31,Exploring Venus,True,3,4,kaggle-only
a9fbd0a,Exploring Venus,True,3,4,kaggle-only
0dc777f,Exploring Venus,True,3,4,kaggle-only
977e010,Exploring Venus,True,1,4,kaggle-only
46fbc04,Exploring Venus,True,3,4,kaggle-only
103ff95,Exploring Venus,True,1,4,kaggle-only
769bbc9,Exploring Venus,True,2,4,kaggle-only
a0ecb4b,Exploring Venus,True,3,4,kaggle-only
0778075,Exploring Venus,True,2,4,kaggle-only
672b3fe,Exploring Venus,True,3,4,kaggle-only
f267c3d,Exploring Venus,True,5,4,kaggle-only
a02fadf,Exploring Venus,True,2,4,kaggle-only
9140a3a,Exploring Venus,True,2,4,kaggle-only
1ca3291,Exploring Venus,True,3,4,kaggle-only
95b6395,Exploring Venus,True,2,4,kaggle-only
8355126,Exploring Venus,True,1,4,kaggle-only
425a4b9,Exploring Venus,True,4,4,kaggle-only
c0d4f9b,Exploring Venus,True,3,4,kaggle-only
067a23d,Exploring Venus,True,2,4,kaggle-only
2c5df89,Exploring Venus,True,1,4,kaggle-only
38562a0,Exploring Venus,True,3,4,kaggle-only
eb094a5,Exploring Venus,True,3,4,kaggle-only
5b8f591,Exploring Venus,True,3,4,kaggle-only
b2c6f69,Exploring Venus,True,2,4,kaggle-only
febd3b8,Exploring Venus,True,2,4,kaggle-only
d76a09e,Exploring Venus,True,3,4,kaggle-only
21fb085,Exploring Venus,True,2,4,kaggle-only
d855308,Exploring Venus,True,2,4,kaggle-only
79bdc9f,Exploring Venus,True,3,4,kaggle-only
82c3a96,Exploring Venus,True,3,4,kaggle-only
5fd5851,Exploring Venus,True,2,4,kaggle-only
4867a46,Exploring Venus,True,3,4,kaggle-only
c09f013,Exploring Venus,True,4,4,kaggle-only
319d071,Exploring Venus,True,1,4,kaggle-only
5e7814c,Exploring Venus,True,4,4,kaggle-only
c208b00,Exploring Venus,True,3,4,kaggle-only
b50adb7,Exploring Venus,True,1,4,kaggle-only
57bda04,Exploring Venus,True,2,4,kaggle-only
6a0e77b,Exploring Venus,True,1,4,kaggle-only
7f87a21,Exploring Venus,True,2,4,kaggle-only
429eccc,Exploring Venus,True,1,4,kaggle-only
a3c0f35,Exploring Venus,True,2,4,kaggle-only
cf6e8bb,Exploring Venus,True,3,4,kaggle-only
fd553c7,Exploring Venus,True,2,4,kaggle-only
f5875b9,Exploring Venus,True,2,4,kaggle-only
112f03f,Exploring Venus,True,3,4,kaggle-only
7617ff3,Exploring Venus,True,3,4,kaggle-only
4a35d90,Exploring Venus,True,3,4,kaggle-only
11dca95,Exploring Venus,True,4,4,kaggle-only
f042fc9,Exploring Venus,True,2,4,kaggle-only
c376c72,Exploring Venus,True,3,4,kaggle-only
e688d2f,Exploring Venus,True,2,4,kaggle-only
509edaa,Exploring Venus,True,3,4,kaggle-only
6e86c83,Exploring Venus,True,2,4,kaggle-only
cbd49f8,Exploring Venus,True,5,4,kaggle-only
44f4b61,Exploring Venus,True,2,4,kaggle-only
e1ea8ee,Exploring Venus,True,3,4,kaggle-only
58f3ec0,Exploring Venus,True,3,4,kaggle-only
2ef8816,Exploring Venus,True,2,4,kaggle-only
7b4925f,Exploring Venus,True,3,4,kaggle-only
acffe7b,Exploring Venus,True,3,4,kaggle-only
313de19,Exploring Venus,True,2,4,kaggle-only
f474b95,Exploring Venus,True,4,4,kaggle-only
9b3744a,Exploring Venus,True,4,4,kaggle-only
4e1e89d,Exploring Venus,True,3,4,kaggle-only
e61599f,Exploring Venus,True,2,4,kaggle-only
0d5876f,Exploring Venus,True,3,4,kaggle-only
f3de91a,Exploring Venus,True,4,4,kaggle-only
4373c2c,Exploring Venus,True,1,4,kaggle-only
9232640,Exploring Venus,True,3,4,kaggle-only
5e918a3,Exploring Venus,True,3,4,kaggle-only
18d3320,Exploring Venus,True,4,4,kaggle-only
ffb732c,Exploring Venus,True,3,4,kaggle-only
90ab0d6,Exploring Venus,True,2,4,kaggle-only
c7cf4b9,Exploring Venus,True,3,4,kaggle-only
05c94e5,Exploring Venus,True,3,4,kaggle-only
6b97c5f,Exploring Venus,True,2,4,kaggle-only
0764c35,Exploring Venus,True,3,4,kaggle-only
ea9f1f5,Exploring Venus,True,5,4,kaggle-only
519100a,Exploring Venus,True,4,4,kaggle-only
bd2306a,Exploring Venus,True,6,4,kaggle-only
95a0fa6,Exploring Venus,True,3,4,kaggle-only
7a163c8,Exploring Venus,True,3,4,kaggle-only
647cd96,Exploring Venus,True,1,4,kaggle-only
fca3e76,Exploring Venus,True,2,4,kaggle-only
0e51031,Exploring Venus,True,3,4,kaggle-only
dd8656a,Exploring Venus,True,3,4,kaggle-only
89ba5a0,Exploring Venus,True,3,4,kaggle-only
b127d0f,Exploring Venus,True,1,4,kaggle-only
400105a,Exploring Venus,True,1,4,kaggle-only
53ee71c,Exploring Venus,True,2,4,kaggle-only
12c365a,Exploring Venus,True,3,4,kaggle-only
9ebd4a9,Exploring Venus,True,2,4,kaggle-only
bdaaf3a,Exploring Venus,True,1,4,kaggle-only
f1aac09,Exploring Venus,True,4,4,kaggle-only
c22fea7,Exploring Venus,True,2,4,kaggle-only
599dc3f,Exploring Venus,True,3,4,kaggle-only
7d10a79,Exploring Venus,True,3,4,kaggle-only
4880189,Exploring Venus,True,3,4,kaggle-only
3a7a186,Exploring Venus,True,2,4,kaggle-only
93632c3,Exploring Venus,True,2,4,kaggle-only
fae3236,Exploring Venus,True,1,4,kaggle-only
caba4d4,Exploring Venus,True,4,4,kaggle-only
0de71cb,Exploring Venus,True,4,4,kaggle-only
47b45a7,Exploring Venus,True,4,4,kaggle-only
2b2431b,Exploring Venus,True,4,4,kaggle-only
b39b8bb,Exploring Venus,True,4,4,kaggle-only
051429c,Exploring Venus,True,3,4,kaggle-only
9b35ea1,Exploring Venus,True,3,4,kaggle-only
d71b7f8,Exploring Venus,True,3,4,kaggle-only
2d58e14,Exploring Venus,True,3,4,kaggle-only
86887d7,Exploring Venus,True,3,4,kaggle-only
9cbb3ed,Exploring Venus,True,2,4,kaggle-only
70daa75,Exploring Venus,True,4,4,kaggle-only
5dfd5db,Exploring Venus,True,1,4,kaggle-only
c6baf8a,Exploring Venus,True,4,4,kaggle-only
14b486e,Exploring Venus,True,3,4,kaggle-only
485b577,Exploring Venus,True,4,4,kaggle-only
c825e74,Exploring Venus,True,4,4,kaggle-only
5bf3e0d,Exploring Venus,True,3,4,kaggle-only
1e32873,Exploring Venus,True,2,4,kaggle-only
198c196,Exploring Venus,True,2,4,kaggle-only
4c262b2,Exploring Venus,True,4,4,kaggle-only
f751be9,Exploring Venus,True,3,4,kaggle-only
5c38fae,Exploring Venus,True,2,4,kaggle-only
2b0bc6d,Exploring Venus,True,3,4,kaggle-only
bdb73d9,Exploring Venus,True,2,4,kaggle-only
1a8f6e7,Exploring Venus,True,2,4,kaggle-only
9ee0e40,Exploring Venus,True,2,4,kaggle-only
b4322b4,Exploring Venus,True,3,4,kaggle-only
ba867f0,Exploring Venus,True,3,4,kaggle-only
fcc285f,Exploring Venus,True,1,4,kaggle-only
7883641,Exploring Venus,True,2,4,kaggle-only
21d3475,Exploring Venus,True,2,4,kaggle-only
6a4ff38,Exploring Venus,True,1,4,kaggle-only
19d6dc5,Exploring Venus,True,3,4,kaggle-only
04b4ad6,Exploring Venus,True,3,4,kaggle-only
82269ec,Exploring Venus,True,3,4,kaggle-only
ec636ad,Exploring Venus,True,3,4,kaggle-only
536477f,Exploring Venus,True,3,4,kaggle-only
80461ae,Exploring Venus,True,1,4,kaggle-only
1baa473,Exploring Venus,True,3,4,kaggle-only
215e6f7,Exploring Venus,True,1,4,kaggle-only
fe4a022,Exploring Venus,True,3,4,kaggle-only
4dce904,Exploring Venus,True,3,4,kaggle-only
f9b6317,Exploring Venus,True,2,4,kaggle-only
461b4ab,Exploring Venus,True,2,4,kaggle-only
1b6c945,Exploring Venus,True,2,4,kaggle-only
e2ec643,Exploring Venus,True,3,4,kaggle-only
a6038b5,Exploring Venus,True,3,4,kaggle-only
c98a9ba,Exploring Venus,True,4,4,kaggle-only
a1474d7,Exploring Venus,True,3,4,kaggle-only
f6b60ee,Exploring Venus,True,2,4,kaggle-only
43c598e,Exploring Venus,True,3,4,kaggle-only
494d653,Exploring Venus,True,2,4,kaggle-only
2a41ece,Exploring Venus,True,4,4,kaggle-only
8fbf117,Exploring Venus,True,4,4,kaggle-only
11c2e4b,Exploring Venus,True,2,4,kaggle-only
d125d72,Exploring Venus,True,3,4,kaggle-only
9dd4052,Exploring Venus,True,2,4,kaggle-only
92388d3,Exploring Venus,True,2,4,kaggle-only
e3aad5f,Exploring Venus,True,1,4,kaggle-only
59f3a62,Exploring Venus,True,3,4,kaggle-only
15ec1e4,Exploring Venus,True,4,4,kaggle-only
aa514e3,Exploring Venus,True,3,4,kaggle-only
ae27b85,Exploring Venus,True,3,4,kaggle-only
